"Species","col_2b","col_WMS","Group"
"Leptotrichia_massiliensis",0.001134721,0.003027593,"s9_14"
"Leptotrichia_sp002240055",0.001830742,0.001871269,"s9_14"
"Leptotrichia_trevisanii",0.001086248,0.000443969,"s9_14"
"Leptotrichia_wadei_A",0.003025136,0.004383263,"s9_14"
"Mogibacterium_diversum",0.001294408,0.000887938,"s9_14"
"Mogibacterium_timidum",0.007540899,0.005669331,"s9_14"
"Neisseria_cinerea",0.001282977,0.001619214,"s9_14"
"Neisseria_elongata",0.001388028,0.001162518,"s9_14"
"Neisseria_mucosa",0.000598577,0.0058992,"s9_14"
"Neisseria_sicca_B",0.005800395,0.006184254,"s9_14"
"Neisseria_sp000090875",0.006406701,0.01090224,"s9_14"
"Neisseria_sp002237445",0.000252568,0.000172655,"s9_14"
"Neisseria_subflava_C",0.004848639,0.045230426,"s9_14"
"Oribacterium_asaccharolyticum",0.001166444,0.000835004,"s9_14"
"Oribacterium_sinus",0.00454528,0.00629992,"s9_14"
"Oribacterium_sp000160135",0.000673529,0.000533393,"s9_14"
"Ottowia_sp001262075",0.000857737,0.001089312,"s9_14"
"Parvimonas_micra",0.003152946,0.003951571,"s9_14"
"Pauljensenia_sp000278725",0.000529962,0.000441041,"s9_14"
"Pauljensenia_sp000308055",0.000329236,1.28e-05,"s9_14"
"Pauljensenia_sp000411415",0.000193899,5.81e-05,"s9_14"
"Peptidiphaga_gingivicola",0.000238628,0.000276045,"s9_14"
"Peptidiphaga_sp000466165",0.001585758,0.000887149,"s9_14"
"Peptoanaerobacter_stomatis",0.001337693,0.000287194,"s9_14"
"Peptostreptococcus_stomatis",0.001247774,0.001743552,"s9_14"
"Phocaeicola_abscessus",0.001320045,0.000846266,"s9_14"
"Porphyromonas_catoniae",0.002962792,0.001518414,"s9_14"
"Porphyromonas_endodontalis",0.063586087,0.090447,"s9_14"
"Porphyromonas_pasteri",0.006664605,0.005432143,"s9_14"
"Porphyromonas_sp000467855",0.000361937,0.000135713,"s9_14"
"Prevotella_baroniae",0.012622342,0.011401958,"s9_14"
"Prevotella_buccae",0.003767616,0.002577993,"s9_14"
"Prevotella_conceptionensis",0.002102954,0.001271314,"s9_14"
"Prevotella_denticola",0.008540787,0.005027705,"s9_14"
"Prevotella_enoeca",0.001322771,0.000595337,"s9_14"
"Prevotella_histicola",0.0103067,0.009251041,"s9_14"
"Prevotella_intermedia",0.061473412,0.047174113,"s9_14"
"Prevotella_jejuni",0.005532094,0.00354871,"s9_14"
"Prevotella_koreensis",0.018137176,0.020308591,"s9_14"
"Prevotella_loescheii",0.002212048,0.002200473,"s9_14"
"Prevotella_maculosa",0.002095528,0.002137065,"s9_14"
"Prevotella_marshii",0.001404192,0.001337425,"s9_14"
"Prevotella_melaninogenica",0.039310369,0.040353301,"s9_14"
"Prevotella_micans",0.000809354,0.000573601,"s9_14"
"Prevotella_multiformis",0.008013821,0.007945038,"s9_14"
"Prevotella_multisaccharivorax",0.000302268,9.24e-05,"s9_14"
"Prevotella_nanceiensis",0.006322957,0.009279648,"s9_14"
"Prevotella_nigrescens",0.045020511,0.038944809,"s9_14"
"Prevotella_oralis",0.001982854,0.001745917,"s9_14"
"Prevotella_oris",0.012125259,0.009918683,"s9_14"
"Prevotella_oulorum",0.00350416,0.003655929,"s9_14"
"Prevotella_pallens",0.009087545,0.008459285,"s9_14"
"Prevotella_pleuritidis",0.032057532,0.027522578,"s9_14"
"Prevotella_salivae",0.002496671,0.002136727,"s9_14"
"Prevotella_seregens",0.000795506,0.000504449,"s9_14"
"Prevotella_sp000257925",0.003113442,0.00319608,"s9_14"
"Prevotella_sp000467895",0.014172106,0.017409841,"s9_14"
"Prevotella_sp003043945",0.000423994,5.92e-05,"s9_14"
"Prevotella_sp013333285",0.000904585,0.000527537,"s9_14"
"Prevotella_sp013333935",0.003773305,0.004211622,"s9_14"
"Prevotella_veroralis",0.00192257,0.000623381,"s9_14"
"Pseudoramibacter_alactolyticus",0.000275052,0.000141119,"s9_14"
"Rothia_aeria",0.001869769,0.00118189,"s9_14"
"Rothia_dentocariosa",0.00092722,0.00018617,"s9_14"
"Rothia_mucilaginosa",0.004443749,0.005958103,"s9_14"
"Rothia_mucilaginosa_A",0.001795767,0.000795585,"s9_14"
"Saccharimonas_sp010202265",0.000378376,5.82e-05,"s9_14"
"Scardovia_wiggsiae",0.001175271,0.000847393,"s9_14"
"SDRK01_sp007845205",0.000418169,0.000248226,"s9_14"
"SDRW01_sp007845485",0.000510132,6.42e-06,"s9_14"
"Selenomonas_sputigena",0.001675112,0.002367721,"s9_14"
"Shuttleworthia_satelles",0.001521898,0.001309044,"s9_14"
"Simonsiella_muelleri",0.000157135,9.46e-06,"s9_14"
"Stomatobaculum_longum",0.00034496,0.000201712,"s9_14"
"Streptococcus_anginosus",0.001031231,0.001684536,"s9_14"
"Streptococcus_cristatus",0.000779408,0.000898975,"s9_14"
"Streptococcus_gordonii",0.000940611,0.000641964,"s9_14"
"Streptococcus_infantis",0.000252811,0.003555242,"s9_14"
"Streptococcus_oralis_S",0.000104424,0.004766865,"s9_14"
"Streptococcus_parasanguinis_B",0.00492819,0.008034575,"s9_14"
"Streptococcus_salivarius",0.023005344,0.020953258,"s9_14"
"Streptococcus_sanguinis",0.025896398,0.023945712,"s9_14"
"Streptococcus_sinensis",0.002425339,0.002640838,"s9_14"
"Tannerella_forsythia",0.020695288,0.016342379,"s9_14"
"Tannerella_sp002890585",0.001543186,0.001114202,"s9_14"
"Tannerella_sp003033925",0.00122014,0.0008653,"s9_14"
"Treponema_B_denticola",0.006552229,0.004831062,"s9_14"
"Treponema_C_lecithinolyticum",0.00126185,0.001362541,"s9_14"
"Treponema_C_maltophilum",0.000326311,0.000502759,"s9_14"
"Treponema_D_buccale",0.000356038,0.00023336,"s9_14"
"Treponema_D_sp014334335",0.000217306,9.58e-05,"s9_14"
"Treponema_vincentii",0.001101402,0.000203627,"s9_14"
"UBA4285_sp900542465",0.000385218,0.000339002,"s9_14"
"Veillonella_atypica",0.008488717,0.007921049,"s9_14"
"Veillonella_parvula_A",0.004923548,0.003705259,"s9_14"
"Veillonella_rogosae",0.002109124,0.002500844,"s9_14"
"Veillonella_tobetsuensis",0.000970662,0.000357135,"s9_14"
"W11650_sp002999035",0.000752881,0.000241806,"s9_14"
"Actinomyces_graevenitzii",0.000450987,0.000172613,"s9_2"
"Aggregatibacter_segnis",0.003295393,0.004156808,"s9_2"
"Aggregatibacter_sp000466335",0.002710747,0.005584498,"s9_2"
"Allisonella_pneumosintes",0.001291886,0.001034474,"s9_2"
"Alloprevotella_rava",0.000470846,0.000210655,"s9_2"
"Alloprevotella_tannerae",0.010368427,0.011680166,"s9_2"
"Anaeroglobus_geminatus",0.000520405,0.000227272,"s9_2"
"Arachnia_sp013333945",0.001148515,0.001226108,"s9_2"
"Bacteroides_D_sp013333835",9.71e-05,0.000382394,"s9_2"
"Bergeyella_A_cardium",0.001167987,0.000706302,"s9_2"
"Bulleidia_extructa",0.000547374,0.00017141,"s9_2"
"Campylobacter_A_concisus_T",0.001667203,0.000918816,"s9_2"
"Campylobacter_A_rectus",0.011760208,0.021837645,"s9_2"
"Campylobacter_B_gracilis",0.000208415,0.000353643,"s9_2"
"Capnocytophaga_gingivalis",0.000629072,0.000243123,"s9_2"
"Capnocytophaga_leadbetteri",0.000855047,0.000290567,"s9_2"
"Capnocytophaga_ochracea",0.001301138,0.000487776,"s9_2"
"Capnocytophaga_sputigena",0.001870774,0.000145721,"s9_2"
"Cardiobacterium_hominis",0.001925159,0.001235947,"s9_2"
"Catonella_morbi",0.000552396,0.000150531,"s9_2"
"Centipeda_noxia",0.000500658,1.19e-05,"s9_2"
"Corynebacterium_matruchotii",0.000881307,0.00060737,"s9_2"
"Cutibacterium_acnes",0.002777513,0.001339143,"s9_2"
"Desulfobulbus_oralis",0.002282927,0.002464897,"s9_2"
"Dialister_invisus",0.003280981,0.002730976,"s9_2"
"Eubacterium_B_infirmum",0.000497169,0.000182123,"s9_2"
"Eubacterium_B_sulci",0.000229171,8.97e-05,"s9_2"
"Eubacterium_M_brachy",0.002864426,0.00236826,"s9_2"
"Eubacterium_N_saphenum",0.013129372,0.015145539,"s9_2"
"F0058_sp000163695",0.00316775,0.003171855,"s9_2"
"Filifactor_alocis",0.019648029,0.02676077,"s9_2"
"Flexilinea_sp001717545",0.000817774,0.000609993,"s9_2"
"Fretibacterium_fastidiosum",0.005323453,0.004797301,"s9_2"
"Fusobacterium_animalis",0.003526135,0.004600092,"s9_2"
"Fusobacterium_nucleatum_J",0.010704201,0.044461722,"s9_2"
"Fusobacterium_pseudoperiodonticum",0.013265329,0.017314076,"s9_2"
"Fusobacterium_vincentii",0.017443883,0.029380243,"s9_2"
"Gemella_morbillorum",0.000853086,0.000192181,"s9_2"
"Gemella_sanguinis",0.003495249,0.003360975,"s9_2"
"GN02-873_sp003260345",0.000542695,0.000866015,"s9_2"
"Granulicatella_elegans",0.000515748,0.001346576,"s9_2"
"Granulicatella_sp001058355",0.000599,0.000460118,"s9_2"
"Haemophilus_A_sputorum",0.017985531,0.018488695,"s9_2"
"Haemophilus_D_parainfluenzae",0.014687227,0.067602653,"s9_2"
"HOT-345_sp003260355",0.00111159,0.000896078,"s9_2"
"HOT-345_sp013333295",0.001522955,0.001966408,"s9_2"
"HOT-345_sp013333605",0.000374427,0.000225523,"s9_2"
"JABCPE02_sp013333255",0.00142353,0.002303544,"s9_2"
"Johnsonella_ignava",0.000696013,0.000129979,"s9_2"
"Lachnoanaerobaculum_sp000287675",0.000226784,7.04e-05,"s9_2"
"Lautropia_dentalis",0.017432697,0.021640326,"s9_2"
"Lautropia_mirabilis",0.032354493,0.054584,"s9_2"
"Leptotrichia_A_sp000469505",0.001271598,0.000870279,"s9_2"
"Leptotrichia_A_sp001274535",0.000897,0.001145432,"s9_2"
"Leptotrichia_buccalis",0.00150021,0.002188104,"s9_2"
"Mogibacterium_timidum",0.005173194,0.003444384,"s9_2"
"Neisseria_elongata",0.005311784,0.003706965,"s9_2"
"Neisseria_mucosa",0.009517636,0.011890275,"s9_2"
"Neisseria_sicca_B",0.00312618,0.012669054,"s9_2"
"Neisseria_sp000090875",0.038128515,0.056108218,"s9_2"
"Neisseria_subflava_C",0.011962234,0.114652582,"s9_2"
"Oribacterium_sinus",0.002639518,0.000532924,"s9_2"
"Ottowia_sp001262075",0.000698759,0.000482857,"s9_2"
"Parvimonas_micra",0.002791345,0.002675006,"s9_2"
"Pauljensenia_meyeri",0.00058639,0.000261597,"s9_2"
"Pauljensenia_sp000278725",0.000863496,0.001188393,"s9_2"
"Peptidiphaga_gingivicola",0.000219831,6.65e-05,"s9_2"
"Peptoanaerobacter_stomatis",0.001732629,4.88e-05,"s9_2"
"Peptostreptococcus_sp900759325",0.000605899,4.24e-05,"s9_2"
"Phocaeicola_abscessus",0.000881669,0.000447438,"s9_2"
"Porphyromonas_catoniae",0.001309063,0.000450936,"s9_2"
"Porphyromonas_endodontalis",0.007724879,0.009547486,"s9_2"
"Porphyromonas_gingivalis",0.151907252,0.115757675,"s9_2"
"Porphyromonas_pasteri",0.016804679,0.014440002,"s9_2"
"Porphyromonas_sp000467855",0.001826278,0.002203518,"s9_2"
"Porphyromonas_sp003640335",0.001965556,0.001273115,"s9_2"
"Prevotella_aurantiaca",0.005245244,0.005927537,"s9_2"
"Prevotella_baroniae",0.004891441,0.004439832,"s9_2"
"Prevotella_buccae",0.001188327,0.000678207,"s9_2"
"Prevotella_conceptionensis",0.000981355,0.000367745,"s9_2"
"Prevotella_enoeca",0.001652579,0.001475134,"s9_2"
"Prevotella_intermedia",0.034253177,0.024305384,"s9_2"
"Prevotella_koreensis",0.007584571,0.008160134,"s9_2"
"Prevotella_marshii",0.000515487,0.000164851,"s9_2"
"Prevotella_melaninogenica",0.002209975,0.001678028,"s9_2"
"Prevotella_micans",0.000466857,8.85e-05,"s9_2"
"Prevotella_nanceiensis",0.000756914,0.000891924,"s9_2"
"Prevotella_nigrescens",0.002677247,0.001341548,"s9_2"
"Prevotella_oris",0.005288623,0.004365605,"s9_2"
"Prevotella_pleuritidis",0.006437702,0.005196857,"s9_2"
"Prevotella_seregens",0.004465855,0.003566711,"s9_2"
"Prevotella_shahii",0.001102656,0.00091007,"s9_2"
"Prevotella_veroralis",0.000798488,0.000475532,"s9_2"
"Rothia_aeria",0.014612831,0.011633487,"s9_2"
"Rothia_mucilaginosa",0.006161401,0.016484572,"s9_2"
"Selenomonas_sputigena",0.000468405,0.000187917,"s9_2"
"Streptococcus_cristatus",0.000857443,0.000497942,"s9_2"
"Streptococcus_rubneri",0.000660635,0.000104836,"s9_2"
"Streptococcus_sanguinis",0.012818362,0.022268466,"s9_2"
"Streptococcus_timonensis",0.000573439,0.000632731,"s9_2"
"Tannerella_forsythia",0.030094808,0.023902329,"s9_2"
"Tannerella_sp002890585",0.000681964,0.000426886,"s9_2"
"Tannerella_sp003033925",0.000849691,0.0006265,"s9_2"
"Treponema_B_denticola",0.010200591,0.008221024,"s9_2"
"Treponema_C_lecithinolyticum",0.00453231,0.006406896,"s9_2"
"Treponema_C_maltophilum",0.00072747,0.001571115,"s9_2"
"Veillonella_parvula_A",0.001809532,0.000266845,"s9_2"
"Veillonella_rogosae",0.007601287,0.015699343,"s9_2"
"Veillonella_tobetsuensis",0.001957038,0.000909742,"s9_2"
"W11650_sp002999035",0.002714383,0.004987623,"s9_2"
"W5053_sp000467935",0.001793836,0.003307737,"s9_2"
"Abiotrophia_defectiva",7.23e-05,0.000116816,"s9_6"
"Abiotrophia_sp001815865",5.28e-05,1.31e-05,"s9_6"
"Actinomyces_dentalis",9.79e-06,1.09e-05,"s9_6"
"Actinomyces_gerencseriae",2.44e-05,2e-05,"s9_6"
"Actinomyces_graevenitzii",0.002544363,0.002694275,"s9_6"
"Actinomyces_johnsonii",1.33e-05,1.47e-05,"s9_6"
"Actinomyces_massiliensis",1.9e-05,1.1e-05,"s9_6"
"Actinomyces_naeslundii",7.61e-05,5.87e-05,"s9_6"
"Actinomyces_oris",0.000322215,0.000467264,"s9_6"
"Actinomyces_timonensis",9.93e-06,2.21e-06,"s9_6"
"Aggregatibacter_segnis",0.002229972,0.001451477,"s9_6"
"Aggregatibacter_sp000466335",0.004191889,0.012487271,"s9_6"
"Allisonella_pneumosintes",0.000157615,0.000116595,"s9_6"
"Alloprevotella_rava",0.005354932,0.004967327,"s9_6"
"Alloprevotella_tannerae",0.004228338,0.00579321,"s9_6"
"Anaeroglobus_geminatus",1.63e-05,1.32e-05,"s9_6"
"Anaeroglobus_micronuciformis",0.011025611,0.011199204,"s9_6"
"Arachnia_propionica",6.93e-05,4.42e-05,"s9_6"
"Bacteroides_zoogleoformans",4.07e-05,2.43e-05,"s9_6"
"Bergeyella_A_cardium",0.000263095,0.00020901,"s9_6"
"Bulleidia_extructa",8.46e-05,5.13e-05,"s9_6"
"CAG-793_sp013333035",0.001263728,0.001230321,"s9_6"
"CAG-793_sp013333395",0.002362745,0.004331133,"s9_6"
"Campylobacter_A_concisus_T",0.000993566,0.002304962,"s9_6"
"Campylobacter_A_curvus",1.88e-05,1.2e-05,"s9_6"
"Campylobacter_A_rectus",0.000199499,0.000352435,"s9_6"
"Campylobacter_A_showae_A",0.001937989,0.003474557,"s9_6"
"Campylobacter_B_gracilis",9.24e-06,4.03e-05,"s9_6"
"Capnocytophaga_gingivalis",0.001707134,0.001596116,"s9_6"
"Capnocytophaga_granulosa",0.001074898,0.000946342,"s9_6"
"Capnocytophaga_leadbetteri",0.004520599,0.004444858,"s9_6"
"Capnocytophaga_ochracea",0.000301159,0.000194436,"s9_6"
"Capnocytophaga_sp000192225",6.38e-05,7.18e-06,"s9_6"
"Capnocytophaga_sp000466425",3.6e-05,4.2e-06,"s9_6"
"Capnocytophaga_sputigena",0.000225573,0.000189357,"s9_6"
"Cardiobacterium_hominis",9.08e-05,9.99e-05,"s9_6"
"Cardiobacterium_valvarum",2.15e-05,2.78e-05,"s9_6"
"Catonella_morbi",0.000136429,9.68e-05,"s9_6"
"Centipeda_artemidis",2.43e-05,1.88e-06,"s9_6"
"Centipeda_infelix",5.35e-05,8.61e-06,"s9_6"
"Centipeda_massiliensis",0.000144703,0.000161864,"s9_6"
"Centipeda_noxia",4.32e-05,2.97e-05,"s9_6"
"Centipeda_periodontii",6.31e-05,4.81e-05,"s9_6"
"Centipeda_sp000468035",1.9e-05,1.32e-06,"s9_6"
"Centipeda_sp001683335",3.97e-05,3.18e-05,"s9_6"
"Corynebacterium_durum",0.000529372,0.000581651,"s9_6"
"Corynebacterium_matruchotii",0.000414337,0.000371647,"s9_6"
"Desulfovibrio_sp000403945",9.63e-06,1.09e-05,"s9_6"
"Desulfovibrio_sp003860215",8.38e-06,5.85e-06,"s9_6"
"Dialister_invisus",0.007537229,0.006660165,"s9_6"
"Eikenella_corrodens",0.000392137,0.000341725,"s9_6"
"Eikenella_halliae",3.28e-05,8.19e-05,"s9_6"
"Eubacterium_B_infirmum",0.000138554,9.99e-05,"s9_6"
"Eubacterium_B_sulci",0.001892901,0.002304189,"s9_6"
"Eubacterium_M_brachy",0.000205148,0.000191344,"s9_6"
"Eubacterium_N_saphenum",0.000122802,0.000152037,"s9_6"
"F0058_sp000163695",0.000352274,0.000316993,"s9_6"
"F0422_sp001553345",0.006637966,0.005150943,"s9_6"
"F0422_sp003992055",0.00014868,8.51e-05,"s9_6"
"F0422_sp003999875",0.000330441,0.000629459,"s9_6"
"F0428_sp003043955",7.28e-05,4.3e-05,"s9_6"
"Filifactor_alocis",0.000613185,0.000665453,"s9_6"
"Fretibacterium_fastidiosum",3.6e-05,3.79e-05,"s9_6"
"Fusobacterium_animalis",0.000372204,0.000424313,"s9_6"
"Fusobacterium_hwasookii",9.35e-05,0.000410181,"s9_6"
"Fusobacterium_massiliense",0.000165906,0.000127857,"s9_6"
"Fusobacterium_nucleatum_J",0.000361838,0.000672299,"s9_6"
"Fusobacterium_polymorphum",0.001955337,0.000910347,"s9_6"
"Fusobacterium_pseudoperiodonticum",0.00217587,0.018443117,"s9_6"
"Fusobacterium_vincentii",0.000867148,0.000478195,"s9_6"
"Gemella_haemolysans_A",0.001252901,0.001249975,"s9_6"
"Gemella_haemolysans_B",0.000169244,0.000249973,"s9_6"
"Gemella_morbillorum",0.002278368,0.002286192,"s9_6"
"Gemella_sanguinis",0.002699149,0.002814955,"s9_6"
"GN02-872_sp003260325",0.000153295,0.0001877,"s9_6"
"GN02-873_sp003260345",0.000219838,0.000376174,"s9_6"
"Granulicatella_adiacens",0.001215151,0.001344598,"s9_6"
"Granulicatella_elegans",0.001547687,0.003693614,"s9_6"
"Granulicatella_sp001058355",0.00178033,0.002587617,"s9_6"
"Haemophilus_A_parahaemolyticus",9.29e-05,2.33e-05,"s9_6"
"Haemophilus_A_sputorum",0.001775781,0.001510106,"s9_6"
"Haemophilus_D_parainfluenzae",0.014902165,0.06480116,"s9_6"
"Haemophilus_influenzae",1.54e-05,0.00062968,"s9_6"
"HOT-345_sp003260355",0.005716207,0.002242689,"s9_6"
"HOT-345_sp013333295",0.010699317,0.018943615,"s9_6"
"HOT-345_sp013333605",0.001125055,0.002338748,"s9_6"
"JABCPE02_sp013333255",0.001391637,0.001980019,"s9_6"
"JABCPH02_sp013333235",0.000278429,0.00031876,"s9_6"
"Johnsonella_ignava",3.12e-05,2.23e-05,"s9_6"
"Johnsonella_sp900766185",0.000118702,6.87e-05,"s9_6"
"Kingella_A_denitrificans",0.000139862,0.000220824,"s9_6"
"Kingella_B_oralis",2.08e-05,4.07e-05,"s9_6"
"Kingella_kingae",8.07e-05,8.29e-05,"s9_6"
"Lachnoanaerobaculum_orale",0.000246052,0.000160429,"s9_6"
"Lachnoanaerobaculum_saburreum",0.000114967,6.07e-06,"s9_6"
"Lachnoanaerobaculum_sp000209465",0.00014602,0.000143756,"s9_6"
"Lachnoanaerobaculum_sp000287675",0.00075308,0.001753122,"s9_6"
"Lachnoanaerobaculum_umeaense",0.000434788,8.34e-05,"s9_6"
"Lancefieldella_parvula",0.000182282,1.94e-05,"s9_6"
"Lancefieldella_rimae",0.00016273,0.000193221,"s9_6"
"Lancefieldella_sp000564995",0.006372808,0.005493441,"s9_6"
"Lautropia_dentalis",7.64e-05,7.76e-05,"s9_6"
"Lautropia_mirabilis",0.000237134,0.000398256,"s9_6"
"Leptotrichia_A_sp000469505",0.005344401,0.00819169,"s9_6"
"Leptotrichia_A_sp001274535",0.000785713,0.000544331,"s9_6"
"Leptotrichia_buccalis",0.000317818,0.000467374,"s9_6"
"Leptotrichia_hofstadii",0.000211189,0.000176218,"s9_6"
"Leptotrichia_hongkongensis",4.53e-05,7.73e-05,"s9_6"
"Leptotrichia_massiliensis",0.000247345,0.000330684,"s9_6"
"Leptotrichia_sp002240055",0.000206486,0.000120349,"s9_6"
"Leptotrichia_sp013394795",2.2e-05,5.96e-06,"s9_6"
"Leptotrichia_trevisanii",7.42e-05,3.97e-06,"s9_6"
"Leptotrichia_wadei_A",0.001651404,0.002243462,"s9_6"
"Metamycoplasma_salivarium",4.01e-05,4.17e-05,"s9_6"
"Mogibacterium_diversum",0.001470811,0.001096723,"s9_6"
"Mogibacterium_timidum",0.000190964,0.000132715,"s9_6"
"Neisseria_elongata",0.00159968,0.001502708,"s9_6"
"Neisseria_sicca_B",0.000440623,0.002034231,"s9_6"
"Neisseria_sp000090875",0.001302042,0.002192231,"s9_6"
"Neisseria_subflava_C",0.005312114,0.043695125,"s9_6"
"Oribacterium_asaccharolyticum",0.000519762,0.000125318,"s9_6"
"Oribacterium_parvum",0.001788494,0.002444633,"s9_6"
"Oribacterium_sinus",0.001565119,0.001485263,"s9_6"
"Oribacterium_sp000160135",2.61e-05,1.21e-05,"s9_6"
"Ottowia_sp001262075",4.42e-05,5.11e-05,"s9_6"
"Parvimonas_micra",0.001273483,0.001178869,"s9_6"
"Pauljensenia_bouchesdurhonensis",0.000121288,0.000111406,"s9_6"
"Pauljensenia_cardiffensis",1.02e-05,3.64e-06,"s9_6"
"Pauljensenia_culturomici",1.29e-05,3.09e-06,"s9_6"
"Pauljensenia_georgiae",1.5e-05,1.05e-05,"s9_6"
"Pauljensenia_hongkongensis",2.61e-05,1.36e-05,"s9_6"
"Pauljensenia_sp000185285",0.000193366,0.000158552,"s9_6"
"Pauljensenia_sp000278725",0.000514564,0.001325828,"s9_6"
"Pauljensenia_sp000308055",0.000446473,0.000632109,"s9_6"
"Pauljensenia_sp000411415",5.48e-05,0.001991281,"s9_6"
"Pauljensenia_sp000466265",0.00017234,6.07e-06,"s9_6"
"Pauljensenia_sp000758755",0.000556326,0.000812964,"s9_6"
"Pauljensenia_sp902373545",0.001065703,0.001591258,"s9_6"
"Peptidiphaga_gingivicola",1.56e-05,2.71e-05,"s9_6"
"Peptidiphaga_sp000466165",0.000180295,0.000152037,"s9_6"
"Peptoanaerobacter_stomatis",8.92e-05,2.33e-05,"s9_6"
"Peptoanaerobacter_yurii",4.25e-05,5.8e-05,"s9_6"
"Peptostreptococcus_sp900759325",0.001504989,0.001324392,"s9_6"
"Peptostreptococcus_stomatis",0.000176704,0.000138125,"s9_6"
"Porphyromonas_catoniae",0.00083106,0.000466601,"s9_6"
"Porphyromonas_endodontalis",0.001452441,0.002025067,"s9_6"
"Porphyromonas_gingivalis",0.001439905,0.000932209,"s9_6"
"Porphyromonas_pasteri",0.102102589,0.10523957,"s9_6"
"Porphyromonas_sp000467855",0.006455876,0.008323191,"s9_6"
"Porphyromonas_sp003640335",0.001171281,0.001511541,"s9_6"
"Prevotella_aurantiaca",0.001651148,0.000984323,"s9_6"
"Prevotella_baroniae",0.000224743,0.000157337,"s9_6"
"Prevotella_buccae",7.67e-05,3.78e-05,"s9_6"
"Prevotella_conceptionensis",0.000838157,0.000572597,"s9_6"
"Prevotella_denticola",0.000683758,9.61e-05,"s9_6"
"Prevotella_enoeca",0.000123504,6.38e-05,"s9_6"
"Prevotella_histicola",0.005419928,0.003753568,"s9_6"
"Prevotella_intermedia",0.003847964,0.002257816,"s9_6"
"Prevotella_jejuni",0.015000287,0.007266658,"s9_6"
"Prevotella_koreensis",0.000437599,0.000401017,"s9_6"
"Prevotella_loescheii",0.000290273,0.000290604,"s9_6"
"Prevotella_maculosa",0.000175986,7.18e-05,"s9_6"
"Prevotella_marshii",9.6e-05,8.33e-05,"s9_6"
"Prevotella_melaninogenica",0.135681198,0.136124469,"s9_6"
"Prevotella_micans",9.12e-05,8.95e-05,"s9_6"
"Prevotella_nanceiensis",0.005641461,0.008323522,"s9_6"
"Prevotella_nigrescens",0.001066611,0.00038843,"s9_6"
"Prevotella_oris",0.000922355,0.000551508,"s9_6"
"Prevotella_oulorum",0.00074391,0.00013923,"s9_6"
"Prevotella_pallens",0.067326471,0.059456665,"s9_6"
"Prevotella_pleuritidis",0.001882301,0.001547756,"s9_6"
"Prevotella_saccharolytica",8.43e-05,6.61e-05,"s9_6"
"Prevotella_salivae",0.002582487,0.002589494,"s9_6"
"Prevotella_scopos",0.002097118,0.00010191,"s9_6"
"Prevotella_seregens",8.53e-06,1.88e-06,"s9_6"
"Prevotella_shahii",0.006217223,0.007519723,"s9_6"
"Prevotella_sp000163055",0.001634822,0.001159216,"s9_6"
"Prevotella_sp000257925",0.00366079,0.003026725,"s9_6"
"Prevotella_sp000467895",0.003131106,0.000770345,"s9_6"
"Prevotella_sp000599605",0.001916431,0.002880871,"s9_6"
"Prevotella_sp003043925",0.00023968,1.93e-05,"s9_6"
"Prevotella_sp013333285",0.00601525,0.005097282,"s9_6"
"Prevotella_sp013333935",9.1e-05,7.74e-05,"s9_6"
"Prevotella_veroralis",0.001022284,0.000475434,"s9_6"
"Pseudoleptotrichia_goodfellowii",3.28e-05,1.59e-05,"s9_6"
"Rothia_aeria",0.002195898,0.001867951,"s9_6"
"Rothia_dentocariosa",0.007428578,0.005352665,"s9_6"
"Rothia_mucilaginosa",0.017239219,0.013340756,"s9_6"
"Scardovia_wiggsiae",3.11e-05,2.75e-05,"s9_6"
"SDRK01_sp007845205",2.94e-05,2.46e-05,"s9_6"
"SDRW01_sp007845485",0.000115684,4.21e-05,"s9_6"
"Selenomonas_sputigena",0.00022572,0.000365353,"s9_6"
"Shuttleworthia_satelles",6.07e-05,5.61e-05,"s9_6"
"Simonsiella_muelleri",0.000470534,0.000458541,"s9_6"
"Slackia_exigua",1.1e-05,2.21e-06,"s9_6"
"Stomatobaculum_longum",0.00014286,6.14e-05,"s9_6"
"Streptococcus_anginosus",0.000249908,6.66e-05,"s9_6"
"Streptococcus_constellatus",0.000235568,8.4e-05,"s9_6"
"Streptococcus_cristatus",0.000297265,0.000450812,"s9_6"
"Streptococcus_gordonii",0.000319575,0.000192227,"s9_6"
"Streptococcus_infantis",0.000510188,0.00489291,"s9_6"
"Streptococcus_intermedius",0.000228206,0.000145192,"s9_6"
"Streptococcus_oralis_S",0.001651645,0.007355319,"s9_6"
"Streptococcus_parasanguinis_B",0.001060906,0.002281444,"s9_6"
"Streptococcus_pneumoniae",0.002154182,3.53e-05,"s9_6"
"Streptococcus_rubneri",0.002938334,0.002142104,"s9_6"
"Streptococcus_salivarius",0.000940375,0.000508116,"s9_6"
"Streptococcus_sanguinis",0.000243022,0.000476207,"s9_6"
"Streptococcus_sp000220065",1.69e-05,6.74e-06,"s9_6"
"Streptococcus_timonensis",0.000434456,0.000581209,"s9_6"
"Tannerella_forsythia",0.000186729,0.000102683,"s9_6"
"Tannerella_sp002890585",9.96e-05,4.75e-05,"s9_6"
"Tannerella_sp003033925",0.002028468,0.002340846,"s9_6"
"Treponema_B_denticola",7e-05,4.05e-05,"s9_6"
"Treponema_C_lecithinolyticum",2.2e-05,1.78e-05,"s9_6"
