sample_id,S9_11,S9_12,S9_14,S9_1,S9_2,S9_6,S9_7,S9_9,S11_11,S11_12,S11_14,S11_1,S11_2,S11_6,S11_7,S11_9,S13_11,S13_12,S13_14,S13_1,S13_2,S13_6,S13_7,S13_9,S17_11,S17_12,S17_14,S17_1,S17_2,S17_6,S17_7,S17_9
Nocardia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23000,0,1970,0,0,0,0,0,0,0,0,0,0,0,0,0
RhodococcuS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1430,0,0
RhodococcuS_B,0,0,0,0,0,0,0,0,0,0,0,0,0,468,0,0,0,0,0,793,0,755,0,0,0,0,0,0,0,0,0,0
Nakamurella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,385,0,0
PSeudonocardia,0,0,0,3250,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,3040,0,0,0,0,0,0,0,2110,0,0
PSeudonocardia,0,5540,0,0,0,0,0,0,4810,3230,0,0,0,2670,0,0,0,0,0,0,0,6900,0,0,0,0,969,157,0,2320,0,0
PSeudonocardia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,422,0,0,0,0,0,0,0,0,0,0
SaccharomonoSpora,0,0,0,0,0,0,0,0,0,0,0,0,0,914,0,0,0,0,0,0,0,1230,0,0,0,0,0,0,0,393,0,0
SaccharopolySpora,0,0,0,0,0,0,0,0,0,0,0,0,0,993,0,0,0,0,0,0,0,1310,0,0,0,0,0,0,0,0,0,0
SaccharopolySpora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7130,0,0,0,1310,0,0,0,0,0,0,0,0,0,0
SaccharopolySpora_B,0,0,0,0,0,0,0,0,0,0,0,0,0,668,0,0,0,0,0,0,0,1420,0,0,0,0,0,0,0,524,0,0
NocardioideS,0,0,0,2060,0,0,0,0,0,0,0,632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,929,0,0,0,0
NocardioideS,0,0,0,0,0,0,0,0,0,0,0,0,0,1660,0,0,0,0,0,0,0,1290,0,0,0,0,0,0,0,0,0,0
Arachnia,847747,4405632,128878,259460,629943,69300,969745,157762,579421,3803469,226588,152965,691329,1485721,369366,180577,569938,759985,89800,146560,1393249,2073439,237838,333624,658844,711499,177659,124754,995761,1022796,187393,177100
Arachnia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4150
Arachnia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1840,0,0
Arachnia,1187573,934589,13000,57400,557713,144445,613649,203437,1514953,1131215,30600,121615,615515,369932,344175,262148,864261,437729,11400,59500,546517,229629,156438,257756,1192432,283229,26800,47700,456645,288728,273816,147466
Arachnia,743639,616955,217979,265022,1148515,11800,279530,65600,440595,956358,308576,338378,1091390,396542,477578,103068,464820,237613,94200,215848,1433559,255264,259472,173036,586504,100559,144654,232333,432505,397848,170686,124577
Arachnia,46500,319350,13000,32600,146506,4680,46000,10200,27200,181044,18100,23200,183034,97800,30400,16100,40500,65900,5660,19700,217227,146127,13700,24100,47900,70300,8460,24000,149764,91400,13500,12100
Brooklawnia,0,0,0,0,0,0,0,19300,0,0,0,0,0,1330,0,37200,0,0,0,0,0,0,0,35900,0,0,0,0,0,0,0,10700
Cutibacterium,473969,2514105,163073,351757,2777513,35500,51500,15000,766834,1422946,352661,79200,145242,1131926,36700,22700,480877,1622141,322381,142414,1416770,3491308,40200,31900,849850,128944,151481,64700,873671,1373678,44100,13100
Cutibacterium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1170,0,0,0,0,0,0,0,0,0,0
Cutibacterium,0,43300,3030,10800,68500,0,0,0,11500,82700,5240,2230,0,36100,0,0,17200,28000,3930,3650,28400,76700,0,1880,16600,0,5980,3980,15400,38700,2310,0
Cutibacterium,0,0,0,0,0,0,0,0,0,0,0,0,0,1040,0,0,0,0,0,0,0,2660,0,0,0,0,0,0,0,0,0,0
Cutibacterium,0,24400,0,0,0,0,0,0,10800,8920,0,0,0,4480,0,0,0,0,7400,0,0,34300,0,0,0,0,5120,0,0,4910,0,0
Naumannella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1070,0,0,0,0,0,0,0,2280,0,0
Propionibacterium,0,0,8980,4870,18600,1120,96000,7520,0,0,16800,1830,58900,3010,79300,9570,7840,0,9210,3130,0,3810,46800,5360,0,0,5480,1080,25200,2000,70500,4830
Propionimicrobium,0,0,0,0,0,0,0,0,16700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
StreptomyceS,0,0,0,0,0,0,0,0,0,0,0,0,0,3020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
StreptomyceS,0,0,0,0,0,0,0,0,0,0,0,0,0,531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Atopobium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4200,0,0,0,0,0,0,0,0,0,0
Atopobium,0,0,0,0,0,17500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lancefieldella,224527,165965,101962,48300,0,182282,248454,32900,47000,330106,169434,18600,0,94100,260279,69800,165636,174565,85400,29800,0,74700,107040,41100,84500,41200,97800,19500,0,23400,109905,45200
Lancefieldella,1107014,255308,3411048,61600,154765,162730,2019578,248685,364267,1469330,1506105,51800,134865,190106,1491110,574059,932529,328802,1639961,100582,57900,520642,2077627,724199,330945,121355,1535376,77600,96300,105986,759053,423010
Lancefieldella,45000,0,114117,0,0,2000,33900,5270,0,14600,52700,0,0,3010,26600,11800,30000,14300,53700,0,0,8800,47900,14200,0,0,48500,1530,0,0,16100,8000
Lancefieldella,360731,554709,891214,180593,133802,6372808,903431,164670,171544,350092,656172,49700,335198,144723,2629896,299819,166064,79700,467051,69300,121169,117967,769374,233695,118843,66000,721384,47300,88600,200795,1988944,210502
Lancefieldella,0,0,179771,58200,0,1190327,153976,30700,0,0,150077,23900,0,20300,521005,53800,0,0,118565,18800,0,20500,116364,16300,0,0,114639,13400,0,42500,418899,42000
Lancefieldella,0,0,40200,0,0,144709,30200,6310,0,0,0,0,0,8470,160299,13500,0,0,0,0,0,6510,46400,9610,0,0,33700,0,0,5790,116279,8530
OleguSella,0,0,37300,0,0,0,0,0,0,0,25300,0,0,0,0,0,0,0,43200,0,0,0,0,0,0,0,18500,0,0,0,0,0
OlSenella,0,0,726959,0,0,0,0,3870,0,0,467235,0,0,1770,0,8670,0,0,144951,0,0,2100,0,21100,0,0,283552,0,0,0,0,8640
OlSenella,0,0,10200,3100,0,0,175670,2730,0,0,18700,817,0,1650,42900,2770,0,0,16600,0,0,1830,159031,10200,0,0,12500,396,0,777,68300,1760
OlSenella,489739,765841,264607,66800,119765,12500,236815,31800,210496,1002992,214946,20900,147622,135550,97100,41400,178354,327248,97100,73300,65700,172476,115213,84800,92800,33200,100770,9060,28400,28600,44100,27400
OlSenella,112885,86900,274385,0,232925,2790,142977,30000,65700,998856,281840,3490,112883,10700,247724,44400,105187,106691,94200,2030,80000,14800,304593,131178,80200,48300,164199,1650,105509,8640,131756,50700
OlSenella_B,0,0,0,0,0,0,0,0,0,0,14800,0,0,0,0,0,0,0,12900,0,0,0,0,0,0,0,0,0,0,0,0,0
OlSenella_B,0,0,9530,0,0,0,0,0,0,0,9570,0,0,0,0,0,0,0,3870,0,0,0,0,0,0,0,6690,0,0,0,0,0
UBA7748,0,0,6270,0,0,0,0,0,0,0,35800,0,0,0,0,0,0,0,8950,0,0,0,0,0,0,0,3950,0,0,0,0,0
Cryptobacterium,0,0,29500,0,0,1930,93900,0,11300,11900,42800,3530,0,9970,69900,0,16400,0,20000,4170,0,16000,105511,0,16900,0,34500,4820,0,4110,44500,630
DNF00809,0,0,22600,0,0,0,0,0,0,0,8160,0,0,0,0,2730,0,0,6140,0,0,0,0,3440,0,0,6880,0,0,0,0,1560
Eggerthella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1390,0,0,0,0,0,0,0,555
Slackia,342095,419613,184813,12600,81800,11000,336672,24500,158850,857328,234464,8160,157699,78400,199643,42500,322468,257094,231692,11000,69500,62900,319406,51600,128307,53000,205862,5140,100154,21100,100953,28500
Alloprevotella,243417,259933,1415316,171085,470846,5354932,1208636,234756,252902,263584,973253,118593,426059,111883,588417,247743,194443,126000,968197,60700,135850,159550,983836,227560,402267,40000,923565,114909,173265,210008,522544,196730
Alloprevotella,0,0,0,0,0,2510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7590,0,0,0,0,0,0,0,5810,0,0
Alloprevotella,13847483,3010059,18601384,2546601,10368427,4228338,45324856,8265705,5699805,4189395,10333365,1202958,8264113,5045739,25223539,7686186,11886823,1495273,5833661,1104658,4260988,7748254,30239806,8062334,8490569,697561,10348513,505115,5507892,2798521,19819986,6468791
BacteroideS,0,0,0,21400,0,0,0,0,0,0,0,10400,0,0,71700,0,0,0,0,0,0,0,136048,0,0,0,0,0,0,0,0,0
BacteroideS,0,0,27200,11200,19300,99100,66600,15100,0,0,31900,4730,0,16300,19400,13400,0,0,29100,8860,0,51100,46000,15900,0,0,41700,4220,0,20400,11600,30100
BacteroideS,0,0,0,0,0,3240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BacteroideS,0,0,3310,0,0,20000,13700,0,0,0,0,0,0,0,8100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8600,0
BacteroideS,0,0,0,0,0,0,0,5200,0,0,0,0,0,0,0,3850,0,0,0,0,0,0,0,5210,0,0,0,0,0,0,0,3410
BacteroideS,0,0,24000,0,0,0,0,0,0,0,41800,13700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25600,0,0,0,0,0
BacteroideS,25600,0,43300,4830,30500,40700,9480,19000,0,25300,18000,1100,21800,18000,4270,8150,0,20300,23500,0,0,465378,13600,15700,0,7660,46300,699,0,15900,3300,7930
CAG-617,0,0,0,0,0,55500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F0040,45300,137347,396813,386318,1656199,3115546,440162,10450488,49000,175371,932197,530937,1278967,1583457,423474,12318865,24500,276694,843972,419729,1109796,864470,481026,9006891,334083,341255,1778723,1525971,1765133,1987384,578332,9440580
F0040,556647,162806,3504142,210108,987512,5336066,2880713,9270385,373006,293954,5551191,314380,1313694,1300047,2819270,10960518,601016,131286,2622252,129400,881014,323975,1655805,9540624,1482171,57900,4892467,267753,1352256,849440,1556848,8971651
F0040,0,0,19000,0,0,153121,0,24100,0,0,25000,4300,0,29100,0,29100,0,0,23600,0,0,3550,0,37800,0,0,40100,14800,0,48700,6930,41900
F0040,98400,689876,837435,278355,3734320,13820887,214759,5327951,51500,230975,1915155,464199,3672018,1229187,266704,5222565,39800,248701,1928637,619849,972970,3143007,172458,4188379,409712,2442895,3710779,2928254,3015561,2993091,1328359,13795355
Phocaeicola,294439,0,1320045,147785,881669,0,863397,366660,72500,0,785985,33600,281939,3340,268344,256065,402071,0,763706,47000,147032,2820,696760,693651,139661,0,767801,7980,140310,985,112097,164418
Prevotella,0,0,309561,132664,0,127444,443294,193833,0,0,349828,76300,0,43500,314056,196976,0,0,166878,4800,0,107912,320183,177529,0,0,287073,6290,0,25400,334667,266788
Prevotella,312792,333798,412645,227842,5245244,1651148,443879,7158647,265398,257034,296753,198698,4147902,229319,639401,7268902,258603,36300,223662,71800,284214,42000,237514,3007439,322406,70800,282750,244060,617487,106764,1085407,9242067
Prevotella,638309,522171,12622342,761887,4891441,224743,2567033,747646,581180,578743,12774569,178484,1439076,101429,1533710,632362,1436185,228471,7442614,479877,798363,197256,2642642,782328,805542,58800,21359949,116925,1027331,101984,1296964,626065
Prevotella,0,0,41100,0,0,0,0,0,0,0,42900,0,0,0,38600,0,0,0,34700,0,0,0,0,0,0,0,29400,0,0,0,25100,0
Prevotella,0,0,623346,336615,178097,162635,414441,354646,0,33400,290112,180563,181644,103795,0,398129,207919,0,203811,214351,0,92100,0,356072,0,0,337339,175550,0,86500,0,366318
Prevotella,0,0,19400,0,0,6280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prevotella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58000,0,0,0,0,0
Prevotella,174922,340483,3767616,85700,1188327,76700,853149,483901,57900,635797,310424,91900,350165,79800,548890,397540,137285,298103,287973,70900,235108,211596,1639689,501413,334808,81200,421773,81600,341570,31400,672017,293724
Prevotella,0,0,6930,0,0,44700,37600,12800,0,0,0,0,0,0,27500,10500,0,0,0,0,0,0,0,3690,0,0,0,0,0,0,41200,3400
Prevotella,0,0,0,33300,0,24500,39800,3510,0,0,0,7060,0,0,19100,0,0,0,0,0,0,0,0,0,0,0,0,3630,0,0,28400,0
Prevotella,2272314,3118513,2102954,339175,981355,838157,4470534,1979233,1009198,1780673,3284975,535067,2564088,1863027,4999273,2577113,2426274,956937,1354470,199479,1901418,2975574,2746417,2942292,3038076,787075,7716794,583928,1757152,1558461,5516444,2910226
Prevotella,0,0,0,0,0,23800,0,6100,0,0,0,4800,0,0,0,0,0,0,0,0,0,13200,0,0,0,0,37800,0,0,7030,122028,57100
Prevotella,0,0,41200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24100,0,0,0,0,0,0,0,38600,0,0,0,0,0
Prevotella,908430,176698,8540787,310732,548364,683758,8880618,1679710,397161,114806,5614266,176677,569721,158597,4372478,1178892,1593367,72100,4819127,196962,238895,735267,9271839,1188759,2814570,30500,3789981,327099,367219,162300,5693907,2049195
Prevotella,0,73100,48200,109471,0,469225,0,38800,46900,0,38300,20000,0,30900,0,122346,0,0,23300,82400,0,46500,0,93800,0,0,40600,15300,0,38600,0,103700
Prevotella,563329,1170278,1322771,82900,1652579,123504,437866,997957,283448,2079117,1147515,36300,1876993,137416,222427,865460,603649,853746,964373,46300,1047770,148193,528399,1346929,763054,550125,987367,27200,1239339,106087,213620,917296
Prevotella,0,0,206669,61400,39200,4170,23300,166006,0,24400,189516,25500,27900,4910,28600,179216,0,0,171133,36200,0,5310,26800,160098,0,0,130779,13300,41600,0,25000,126004
Prevotella,0,0,290684,482806,69300,695212,154420,154471,93800,18700,149479,335777,47300,42500,249142,186553,262485,0,109138,258188,0,43300,130809,192271,264012,0,291182,419710,55600,63000,442796,305778
Prevotella,546160,1964697,10306700,247796,175405,5419928,3829233,111271,152509,1373966,3257685,74300,213521,141397,4183593,110330,77500,250679,3896867,89600,229841,209763,1678827,92800,260992,128538,3859867,70000,182868,197917,4869869,159576
Prevotella,0,0,0,0,0,0,0,4250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prevotella,0,0,0,0,0,36700,0,6700,0,0,0,0,0,0,0,16800,0,0,0,0,0,0,0,21900,0,0,0,0,0,0,0,5620
Prevotella,15107128,32162163,61473412,31305618,34253177,3847964,26846786,88691069,9399306,20533390,45003285,11833949,30750293,2638152,13679541,93755998,25387775,9862908,39230871,15499623,15252528,3587658,20197658,71831940,25641940,3463383,42440111,6800777,25924538,1281658,9667938,60049252
Prevotella,201073,398507,5532094,286986,425066,15000287,1179902,588431,191580,316097,2093864,195406,545762,342743,1734221,630915,108706,62600,2142057,132735,153292,181040,714997,484718,181455,39600,2309439,151182,283702,561840,3110729,1440888
Prevotella,790445,4259094,18137176,1463343,7584571,437599,3109602,6059076,292086,4828972,12164503,1012737,3466169,379961,1151564,8701901,1156375,3769977,10587435,970861,1086729,678667,1929355,12052301,720762,421931,6729284,256657,1253207,251306,610554,5312801
Prevotella,1584206,3730877,2212048,829970,298836,290273,327232,1130388,685420,2514338,3644218,443914,1059916,1500598,326419,855097,1709390,2238437,1822191,392795,741873,1069057,284668,1166681,2150579,2248840,3846684,459111,709263,1025790,249448,1280320
Prevotella,522490,308783,2095528,102009,294219,175986,834562,552361,236504,517586,406257,57100,365716,352350,356894,341715,565872,171376,351467,35300,109194,231708,384929,553043,457106,53000,485022,23400,133102,92900,225715,283154
Prevotella,325826,227960,1404192,68800,515487,96000,801652,958155,85100,661864,211216,21900,209585,128537,342065,577755,238191,157223,182052,35800,99200,108407,1117437,832636,131904,26600,987650,15300,128898,48300,287251,408645
Prevotella,1166223,1161275,39310369,1953517,2209975,135681198,18283772,3701774,1163603,367649,22232038,1331113,2970528,4395458,28011934,3968162,442821,156719,13668734,719082,953193,2123046,10130639,3759729,769871,159833,30556786,1351954,2173136,7390807,62125666,6109034
Prevotella,85100,269889,7804907,773210,3908794,11864245,4194919,11195006,81100,135103,6787074,914645,5776745,1388522,6408134,12804428,63600,44200,3099740,371815,1229905,414202,3381968,7563113,982034,90800,6813809,811952,3252957,2455151,12510780,33154961
Prevotella,582868,1251877,809354,232446,466857,91200,2448619,1113621,145824,1830639,373724,106568,331229,168919,929813,571628,373084,457961,267504,112556,176894,103195,1113961,717448,247140,125658,533093,34900,171269,33100,300069,252094
Prevotella,128868,44100,8013821,33500,281224,49800,100953,1229761,131130,38500,2486301,115212,149765,22600,70400,866359,307243,38900,2700350,60800,176227,22000,113593,953456,536302,0,5447198,142424,212830,16000,82100,1211089
Prevotella,0,0,302268,0,0,17800,1895151,20200,0,0,501041,0,0,2670,397165,14300,24100,0,357082,0,0,0,2965695,70900,0,0,304574,0,0,2950,814595,13200
Prevotella,410090,620916,6322957,395218,756914,5641461,1747442,917821,510073,294849,3133887,393903,1358635,939048,2553034,848209,616692,169305,2217587,155594,235427,732718,1104488,545946,1007752,830326,2258776,402687,587494,1687378,3797450,1573463
Prevotella,4596441,2352783,45020511,1844837,2677247,1066611,13762148,13515467,1525164,5414712,12333585,2541771,1596843,560878,7712660,11102104,3827015,1043764,9512816,2107190,466414,1103473,8247466,10003730,5459766,447419,34707247,1439401,1072592,297080,6965197,9163565
Prevotella,17500,190275,1982854,85400,401523,8840,908565,217658,0,154065,413607,56100,346596,10800,521738,143850,16700,99600,285794,74200,117885,17200,865551,186734,14900,29500,811301,29600,264992,5850,452412,157906
Prevotella,3815728,6115943,12125259,1389022,5288623,922355,13556354,3392214,1674046,4440136,5974868,1246521,10038684,1048512,12508306,2938484,4477914,2405577,3580725,1109129,4853836,2353903,11514198,3145232,4284460,1492077,13908764,859910,6240862,974371,9945599,2808993
Prevotella,773617,161552,3504160,81400,269720,743910,1182617,428019,350264,323093,600257,76000,266176,320785,640707,292918,563245,76700,571904,33800,105576,196490,836199,426331,702718,29400,907606,46100,186802,128953,596223,292340
Prevotella,364971,792838,9087545,927166,666940,67326471,8918285,1241907,242145,289226,3193994,246326,732075,1398360,12012156,1000290,74000,40100,2336480,183421,118781,744872,3536065,999367,101528,90800,2837317,134918,150543,1204451,11527712,858968
Prevotella,8511675,29949363,32057532,1374619,6437702,1882301,730530,3594724,5058446,16595270,25958001,992504,7218810,3101996,269298,3461947,8738013,9821000,31400426,923186,4198331,1943824,504935,4787181,11265498,5227603,24254574,522613,3501234,2748306,211233,3724748
Prevotella,515401,615375,184995,165475,188273,84300,674832,606782,161570,534480,126791,50500,157218,332357,242130,387863,465127,142784,71400,46400,50500,241666,277563,593037,268164,73500,205094,29200,74600,97200,123718,241618
Prevotella,295646,235341,2496671,224992,186701,2582487,2349487,214503,101355,202420,780365,80200,176210,59400,2986540,230528,134017,39000,754668,58700,0,81000,1044036,165808,168042,55700,997970,64700,68000,106329,3623355,212694
Prevotella,0,66100,1603625,50300,235589,2097118,494976,394043,56300,0,1106730,52000,424936,224932,643421,448395,0,0,561084,19800,0,85500,294827,432283,48300,10700,1379827,49600,231663,330299,1138021,818291
Prevotella,515992,867155,795506,453358,4465855,8530,495254,720185,752771,2119300,463433,128426,3102212,17600,177316,592983,1050460,822727,551588,221305,2939890,11100,369918,895215,1054941,407771,363219,72400,2852212,12600,157886,529007
Prevotella,131960,451273,316252,44000,1102656,6217223,2954513,2576447,765516,161466,296487,65800,2531697,665353,3821181,3000582,393293,43600,200073,40100,422557,503909,2401421,2427904,264994,190206,365580,93100,1178955,1411178,7472035,5226391
Prevotella,0,122042,604697,83300,133152,1634822,181956,1231352,40100,33200,316370,81700,169226,1384995,236434,1127052,64000,0,298778,86200,0,8851971,131722,1838756,126009,76700,394436,393981,162106,2999792,362250,1423508
Prevotella,234563,340482,3113442,196313,164148,3660790,1276497,347806,294603,336770,1345061,211687,257452,104316,1166886,392538,181376,99300,1433780,70200,0,248046,892141,386200,207620,55800,2077989,178655,304176,163041,1622450,517654
Prevotella,0,0,0,0,0,0,0,4760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prevotella,104335,95400,14172106,538100,731182,3131106,3568735,5110657,54600,94900,5539203,351988,853037,568414,6278561,7668254,78700,34000,3285261,277744,472027,381468,2997546,8614509,369668,17100,13876383,326659,759852,552917,4766312,7483046
Prevotella,49100,42700,292609,20200,0,1916431,204099,43000,34400,26800,63700,10900,35700,20200,185739,32900,34500,0,82600,11700,0,28100,99700,38300,44900,9860,135645,7550,0,27700,233502,32000
Prevotella,0,0,0,0,0,7220,0,11000,0,0,0,0,0,0,0,9920,0,0,0,0,0,0,0,4190,0,0,0,0,0,0,0,27500
Prevotella,0,0,49900,46800,328956,260543,0,200150,0,0,59700,31000,259144,19300,0,175787,0,0,30300,27300,0,0,0,157228,0,0,65400,24100,218946,19400,0,165907
Prevotella,0,0,0,0,0,17600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prevotella,0,0,21000,0,0,0,0,3720,0,0,0,14400,0,0,0,0,0,0,0,24400,0,0,0,0,0,0,0,7830,0,0,0,0
Prevotella,0,0,8320,0,0,0,0,3010,0,0,0,0,0,0,0,3900,0,0,0,0,0,0,0,4720,0,0,0,0,0,0,0,2340
Prevotella,0,0,0,0,0,0,0,18100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7180,0,0,0,0,0,0,0,0
Prevotella,0,0,0,0,0,0,0,5890,0,0,0,0,0,0,0,7730,0,0,0,0,0,0,0,9090,0,0,0,0,0,0,0,5190
Prevotella,0,0,8960,26100,0,0,38100,14500,0,0,0,5240,0,0,12100,19400,0,0,0,13400,0,0,24400,28600,0,0,15300,0,0,0,10800,16600
Prevotella,0,0,0,0,0,0,0,2430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1910
Prevotella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4160,0,0,0,0
Prevotella,0,0,0,0,0,4420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prevotella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192351,0,0,0,0,0
Prevotella,0,237199,221500,274004,171671,239680,41000,318961,0,350530,217732,74300,187809,46600,22600,380248,25400,139085,128300,98400,65800,163001,31500,428209,21700,95800,342202,36400,134931,47300,15500,298773
Prevotella,33400,0,423994,43100,86500,20300,68100,71900,12800,22700,151887,10300,78000,10000,33200,76300,35100,0,150646,18300,0,11500,56300,103253,42300,0,320572,6860,26900,3340,44700,61900
Prevotella,0,0,109721,0,0,0,97700,16300,0,0,66100,0,0,0,0,19500,0,0,51000,0,0,0,71000,28900,0,0,44600,0,0,0,30500,17900
Prevotella,0,291402,904585,150243,474011,6015250,752621,430132,0,66600,273975,58900,429088,71900,885435,512477,0,0,194383,30800,75400,42300,304954,273560,0,57900,293183,39800,84100,93200,935299,401714
Prevotella,328661,38800,3773305,102524,156466,91000,1588137,395011,351803,81300,566213,121621,208629,122805,619357,279612,413205,17000,1006659,138882,0,90800,984957,330507,490807,6480,1181558,152730,58900,38900,482862,342501
Prevotella,0,0,10200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prevotella,0,0,54000,0,0,38900,6960,14000,0,0,19800,0,0,5360,5910,15100,12300,0,16000,0,0,2300,0,17900,0,0,44400,816,0,7050,0,11500
Prevotella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0
Prevotella,0,0,0,0,0,5120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prevotella,0,0,9200,0,0,0,0,4780,0,0,0,0,0,0,0,4620,0,0,0,0,0,0,0,9070,0,0,0,0,0,0,0,3310
Prevotella,0,0,0,0,0,2400,0,4220,0,0,0,0,0,0,0,4740,0,0,0,0,0,0,0,4080,0,0,0,0,0,0,0,3250
Prevotella,0,0,0,0,0,27800,0,2470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3530
Prevotella,0,0,38700,0,0,0,0,0,0,0,144532,0,0,0,0,0,0,0,108660,0,0,0,0,0,0,0,42900,0,0,0,0,0
Prevotella,0,0,61300,0,0,0,45000,5020,0,0,58300,0,0,0,0,4350,0,0,41300,0,0,0,0,9820,0,0,88600,0,0,0,0,3610
Prevotella,0,0,0,0,0,0,0,0,0,0,0,0,0,5020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3390,0,0
Prevotella,0,0,0,0,0,15200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prevotella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2420
Prevotella,0,0,0,0,0,30100,0,1420,0,0,0,0,0,1980,0,384,0,0,8580,0,0,0,0,0,0,0,12700,0,0,2200,0,0
Prevotella,0,0,0,0,0,4800,0,0,0,0,0,0,0,3510,0,14500,0,0,0,0,0,22200,0,22700,0,0,0,0,0,5490,0,15800
Prevotella,0,0,0,0,0,0,0,53000,0,0,0,0,0,0,0,47200,0,0,0,0,0,0,0,24200,0,0,0,0,0,0,0,31100
Prevotella,0,0,0,0,0,175016,0,247448,0,0,0,0,0,0,0,227981,0,0,0,0,0,0,0,174446,0,0,0,0,0,0,0,132726
Prevotella,0,0,36100,0,0,41200,16300,75900,0,0,22200,2420,0,7430,6400,84200,0,0,12500,0,0,3350,0,109615,0,0,24800,3250,0,10800,5030,89300
Prevotella,827304,253069,1922570,171827,798488,1022284,2848820,1493877,620275,1221088,1030935,132075,1065068,299470,2396427,1532171,872367,471019,823824,82600,308829,1180163,1901136,1466984,1085454,175896,1509943,158748,1807309,253072,2511767,2447259
PrevotellamaSSilia,0,0,0,0,0,2960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PrevotellamaSSilia,0,0,0,0,0,43600,0,7870,0,0,0,0,0,0,0,11400,0,0,0,0,0,0,0,9590,0,0,0,0,0,15100,0,10700
PrevotellamaSSilia,0,0,0,0,0,2920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PrevotellamaSSilia,0,0,0,0,0,75600,0,3420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8370
