	S11-11	S11-12	S11-14	S11-1	S11-2	S11-6	S11-7	S11-9	S13-11	S13-12	S13-14	S13-1	S13-2	S13-6	S13-7	S13-9	S17-11	S17-12	S17-14	S17-1	S17-2	S17-6	S17-7	S17-9	S9-11	S9-12	S9-14	S9-1	S9-2	S9-6	S9-7	S9-9
S17-7	0.5437043453303826	0.6314333279972333	0.58216789306119	0.557736687596997	0.5390004932410094	0.4823363001643897	0.23862932353395716	0.5497178694446395	0.6089033205691631	0.6130351716476683	0.6055763425059505	0.6461165212762139	0.5976133493546536	0.5884477311805069	0.4063012897197245	0.5913694592360197	0.574482051915159	0.5506887574630864	0.6030543534580327	0.6043051194817972	0.5420455172988649	0.5105050356995957	0.0	0.5354831471741798	0.7170076196231447	0.6788374978979125	0.6010386914197351	0.6209747557985204	0.6112151286130875	0.5358550871812466	0.4435315074270986	0.5474285074011417
S17-9	0.6301319839725077	0.6506701303627325	0.606923947531555	0.5594530406296078	0.4919437213469307	0.5406205322717901	0.541596896290341	0.18807709257346475	0.649791680346042	0.6405901641712132	0.6264360599022851	0.6277470949271948	0.5836971630902461	0.61551158069472	0.5984889733712905	0.30698861783278375	0.6282922849375534	0.6119511226270713	0.6129196916454741	0.5560278495645291	0.5086666636646666	0.5742772959112686	0.5354831471741798	0.0	0.7358955009820145	0.6677773466877696	0.633704576040387	0.5895237622009515	0.5852681651200952	0.621207948802951	0.5544572235346873	0.23842579353009008
S9-11	0.3958330695208283	0.45878330371688275	0.6085441395623387	0.7277266498268063	0.5822804840633292	0.7046745013888155	0.6137759506617431	0.7022957913436201	0.32190529811620067	0.4069175677314338	0.6272496719177437	0.6822287069623454	0.5101520916928898	0.7102207304941939	0.49473978240005584	0.6266102419055946	0.5116364607210927	0.5905133622197539	0.6777458278771707	0.7804110928278107	0.626239529898551	0.7650260095354942	0.7170076196231447	0.7358955009820145	0.0	0.5075100596426911	0.6240288068565474	0.5985073213716391	0.5302502970747557	0.8119065414262243	0.5984767763710588	0.6989173322794293
S9-12	0.5284460150404743	0.3816814132519469	0.5628560436942648	0.7166770806168645	0.49050748031964214	0.6530994574088896	0.5969804533426286	0.6208698517965272	0.5360947621858004	0.4916570373414837	0.5708341438458487	0.7312303408933765	0.5643183737220491	0.6658275386507232	0.540123890262354	0.5910433542298237	0.5909839172286945	0.6053953665025119	0.6305293969800585	0.7581556874049581	0.5826112280696133	0.7197894376759993	0.6788374978979125	0.6677773466877696	0.5075100596426911	0.0	0.5832756250822368	0.636918153101445	0.4565469876743928	0.7696739956238059	0.49752532845298125	0.6347125080595376
S9-14	0.6813734829460961	0.6399176551584355	0.24844568272046796	0.7746853757190222	0.5784994129914889	0.7281496748348438	0.5362925771895589	0.5979715893614602	0.6135940456582869	0.6833360309833846	0.2927826005628694	0.7669477325720069	0.6599563295391703	0.7324080459157529	0.5047799575908192	0.5669513767720762	0.6631385205996319	0.7581770214053634	0.32402413215645853	0.8071997663367956	0.6576964464962325	0.7564730603729881	0.6010386914197351	0.633704576040387	0.6240288068565474	0.5832756250822368	0.0	0.6922861391534366	0.5745826559170705	0.6886707820847449	0.4451622314580824	0.612406258635719
S9-1	0.55990157963813	0.6050771894964666	0.642396473205533	0.3017184597326507	0.5217626039134895	0.6590728615223844	0.5938934342839752	0.5849779771145815	0.5734350258952655	0.5173075998288444	0.6308175609855337	0.25076199176447783	0.49427194439116695	0.6694684617199008	0.5428071343133356	0.5431272953194186	0.5775689359738098	0.5666114067656167	0.6722281407723347	0.38734918235963445	0.5058903796119172	0.6883374480784115	0.6209747557985204	0.5895237622009515	0.5985073213716391	0.636918153101445	0.6922861391534366	0.0	0.5168780748206834	0.7824092408657756	0.5969826853426711	0.5825815920690502
S9-2	0.5248111339714115	0.48263095516998816	0.5460897143757045	0.629544685961349	0.2031156108591966	0.611839581624952	0.5726015508794294	0.5199369968788029	0.5135232657569421	0.4900914073117367	0.5560462245648783	0.6228939858349858	0.322806632133326	0.6430021412170407	0.5225719129288664	0.4434351784252684	0.5558780025616821	0.5699006538281124	0.6344550730546464	0.6840210129963993	0.38876688538657084	0.6633196146030726	0.6112151286130875	0.5852681651200952	0.5302502970747557	0.4565469876743928	0.5745826559170705	0.5168780748206834	0.0	0.7388730850385886	0.50037473450712	0.5335677801377878
S9-6	0.7131982555507669	0.7333891419343938	0.6881644670751249	0.738693418035175	0.6573860664903353	0.5586615626145697	0.5937539802813256	0.6586303065139758	0.75314000330966	0.7559749973635249	0.7162958756096216	0.7992656871860481	0.7712476696537057	0.6255014038845267	0.6798653029174407	0.711336946515402	0.7360638599852133	0.7220496397189432	0.6951045902069872	0.7351042999669817	0.7105047104995895	0.5345772921569686	0.5358550871812466	0.621207948802951	0.8119065414262243	0.7696739956238059	0.6886707820847449	0.7824092408657756	0.7388730850385886	0.0	0.6644107166238036	0.6964739862330057
S9-7	0.6036700374697307	0.5628168526935202	0.4659985588539726	0.6495465513413845	0.4759845950437073	0.6028957954550201	0.3216259411108929	0.517196000826724	0.560248789644727	0.6060891925156947	0.48221681916211956	0.6773787718701967	0.5776062259745183	0.6538333454228336	0.3024808377471359	0.5260188369943579	0.6212428708036145	0.6526199203997785	0.5255908969862271	0.7100992704918861	0.5576374935951124	0.6747951268211074	0.4435315074270986	0.5544572235346873	0.5984767763710588	0.49752532845298125	0.4451622314580824	0.5969826853426711	0.50037473450712	0.6644107166238036	0.0	0.5245255159659848
S9-9	0.6246922748691532	0.633714523040576	0.6113255516151854	0.6058506045111615	0.4736596159995327	0.55499368054488	0.5188589698583205	0.13477180256066426	0.6576233244948432	0.6271024029149457	0.6341155410481952	0.6364469880924928	0.5548375615419137	0.6690712837123544	0.5908667262264679	0.25812548690438425	0.6477577823073979	0.6337401200410623	0.6502104133539979	0.6337547250413398	0.5151964317887322	0.6357337030789404	0.5474285074011417	0.23842579353009008	0.6989173322794293	0.6347125080595376	0.612406258635719	0.5825815920690502	0.5335677801377878	0.6964739862330057	0.5245255159659848	0.0
