	S11-11	S11-12	S11-14	S11-1	S11-2	S11-6	S11-7	S11-9	S13-11	S13-12	S13-14	S13-1	S13-2	S13-6	S13-7	S13-9	S17-11	S17-12	S17-14	S17-1	S17-2	S17-6	S17-7	S17-9	S9-11	S9-12	S9-14	S9-1	S9-2	S9-6	S9-7	S9-9
S17-2	0.499679677419599	0.5772783758968724	0.5374470418992076	0.46391660344306745	0.255607753157546	0.4696688158868728	0.5374478658994143	0.4760255584824152	0.4638351924226333	0.5501840550961978	0.5328953137567237	0.5750259763315201	0.24875315243704127	0.5370106027896613	0.480477346599814	0.44843425955699917	0.39905731216338536	0.4930168847472381	0.5734087089255859	0.5358266074924785	0.0	0.5135847179097642	0.5326369846918831	0.4756440643866602	0.6545646622957302	0.5715778654660443	0.639665063555931	0.4865099391139947	0.3345013589598411	0.6910017584414414	0.5231069332998403	0.5220395430319253
S17-6	0.5485783296931608	0.5584831011792584	0.670993330419326	0.5713693644137104	0.5471306143297842	0.25000595875149567	0.5913027114169805	0.5780539100915314	0.6452824209658876	0.6781737822216194	0.675447446537309	0.717925000199175	0.5825295502149171	0.33787378880632096	0.614684669285852	0.6133135129416918	0.500314896579039	0.5044193186092489	0.6846053928359536	0.5424662991590411	0.5135847179097642	0.0	0.544632848702845	0.554738518239368	0.8213472741581658	0.719413581572809	0.7593513395971863	0.7109116874388336	0.6402661557068051	0.5711177803505628	0.7005019818259974	0.6239993166238285
S17-7	0.5522484246143545	0.656303075732072	0.6160568216302622	0.5764868036981877	0.5690587898337562	0.46948488784070685	0.21264030337271614	0.5181380690526554	0.6294780849989994	0.6295950810283654	0.6260408251362471	0.6796082915816812	0.570635183229431	0.5917502265293069	0.429380043774391	0.6143857812108311	0.5873485254244799	0.514961589255359	0.6434493815057948	0.6288960828529168	0.5326369846918831	0.544632848702845	0.0	0.4990690972663434	0.7690609150342896	0.6998995796747945	0.6255123590036021	0.6431454934295189	0.6147381662992797	0.5430236842989448	0.474900729200083	0.47920411128023194
S17-9	0.6042092356565182	0.6614377020208632	0.630031462137897	0.5603684776524879	0.5179072089947094	0.4875211613678115	0.5010259657575175	0.18158021557663412	0.6624217952678706	0.6293248949605487	0.6254361459844726	0.6359067626125974	0.579265454395629	0.5909797973359291	0.5481389875828859	0.30903513756781953	0.6392573274535892	0.5257017159511307	0.6302712001980713	0.5833658374248252	0.4756440643866602	0.554738518239368	0.4990690972663434	0.0	0.7612321720692752	0.6952222215007776	0.6641462477007082	0.5859068270626135	0.5875398174724942	0.6074790314772369	0.5548550502686176	0.22781548818168754
S9-11	0.42329647124741426	0.4936421939041907	0.6331672419249778	0.7663198203462749	0.6388255123452036	0.7594592156242631	0.6696401130796684	0.7336270211403823	0.3112635551271523	0.39258723253939537	0.6384659092549432	0.6985428583342574	0.5355961244346272	0.7352116985381363	0.5376001389376349	0.6452227159509017	0.472072924490304	0.5730837998440338	0.7166589888814062	0.8290643110951421	0.6545646622957302	0.8213472741581658	0.7690609150342896	0.7612321720692752	0.0	0.5223958681213628	0.6420580701565756	0.5459859660424775	0.5360144355396234	0.847375330691208	0.6322261626887669	0.7352574605496226
S9-12	0.5726447207338249	0.4273601602674002	0.6022906341749492	0.7243928888226151	0.5195211013997965	0.6577087110848865	0.6246516057875531	0.641911749119849	0.5331244668142412	0.5099357739938792	0.5851596458750711	0.748837796958287	0.5570421848175884	0.6429603233830412	0.5632644363793735	0.6055162439845773	0.5644336086728358	0.6199870636167529	0.6903193402701544	0.7630340185215386	0.5715778654660443	0.719413581572809	0.6998995796747945	0.6952222215007776	0.5223958681213628	0.0	0.6105070032372578	0.6625230952932969	0.4836850894049574	0.7692142750727831	0.5324614516478243	0.6686360218276415
S9-14	0.6967953898956428	0.6700491661823407	0.28131468360998557	0.7756727486938599	0.5973495869347463	0.7363224588169371	0.5530175748074113	0.6168885128390167	0.6069660693484834	0.7187597144086884	0.2945253519258633	0.7665248263977315	0.6355711105283487	0.7158367626750274	0.5155442374016036	0.573578294968152	0.634616382288712	0.7622494903246221	0.3343280539163415	0.8185771814628725	0.639665063555931	0.7593513395971863	0.6255123590036021	0.6641462477007082	0.6420580701565756	0.6105070032372578	0.0	0.6980257302044582	0.5936092259959157	0.7078903516804783	0.48083747069020516	0.6418791521116671
S9-1	0.5345750391783348	0.5947045562708436	0.6663727652595641	0.34041642044452153	0.5494900539220036	0.6716545255852859	0.6094431009702184	0.6022519751652458	0.5362928816095133	0.4760970075003489	0.6297940790783139	0.26561225866867694	0.44444867155661655	0.6948877424168234	0.5023816760978007	0.509513258887828	0.5269276342588362	0.5300420210405473	0.6963308257790373	0.4156554253295118	0.4865099391139947	0.7109116874388336	0.6431454934295189	0.5859068270626135	0.5459859660424775	0.6625230952932969	0.6980257302044582	0.0	0.4942159430482017	0.8009648830421856	0.5914374854508089	0.6247213208050515
S9-2	0.5100054470113672	0.4835330273667899	0.5702957231442265	0.6391924594373073	0.2258855836972815	0.5952737944137224	0.5782768721474949	0.5435636364344727	0.4869123922150104	0.4744376450838489	0.5577448989939696	0.6158987735905922	0.2640239732700173	0.6321272096639297	0.49056244313117325	0.4603315805432267	0.5137631489545504	0.54598681304269	0.67067764934009	0.6996751136184535	0.3345013589598411	0.6402661557068051	0.6147381662992797	0.5875398174724942	0.5360144355396234	0.4836850894049574	0.5936092259959157	0.4942159430482017	0.0	0.7364654488528276	0.49947663936863645	0.5725592607123744
S9-6	0.751033115509312	0.7682702418358307	0.7191394445040006	0.7583497663457913	0.672247812734201	0.5912411064015177	0.6334292209907345	0.6591610584494256	0.7591619495496493	0.7953176866247393	0.7301921262782237	0.8116518037246028	0.7296391851394355	0.6683876397652976	0.713953709202381	0.7182913832911372	0.7357918436837527	0.7383389383230735	0.746893334470227	0.7551124205332176	0.6910017584414414	0.5711177803505628	0.5430236842989448	0.6074790314772369	0.847375330691208	0.7692142750727831	0.7078903516804783	0.8009648830421856	0.7364654488528276	0.0	0.7301288612623442	0.7075611245978423
S9-7	0.602624888258847	0.604206625655863	0.5180181280225501	0.6456391390554239	0.47580047242591855	0.6018107950545095	0.34515455863379424	0.5114203503665079	0.5746739772431683	0.6235017814989472	0.5112662803278364	0.6913609115315887	0.5376411639479322	0.6768468208885521	0.2557505051933768	0.5197011784449957	0.6091398818941104	0.6457583880853555	0.5758032125266064	0.7321574637715234	0.5231069332998403	0.7005019818259974	0.474900729200083	0.5548550502686176	0.6322261626887669	0.5324614516478243	0.48083747069020516	0.5914374854508089	0.49947663936863645	0.7301288612623442	0.0	0.52852808766055
S9-9	0.5967937277952257	0.6435777325380109	0.6614879110334657	0.6230839293940663	0.5240682065411199	0.521254286834826	0.43363862284329435	0.13531136596315285	0.6749838054209352	0.6323926587305574	0.6652246019713751	0.682812689385985	0.590700641265861	0.6623882362594473	0.5634670694302344	0.28754706517431333	0.6572431329680264	0.5726387087323159	0.7038399126638181	0.6680142856715857	0.5220395430319253	0.6239993166238285	0.47920411128023194	0.22781548818168754	0.7352574605496226	0.6686360218276415	0.6418791521116671	0.6247213208050515	0.5725592607123744	0.7075611245978423	0.52852808766055	0.0
