	S11-11	S11-12	S11-14	S11-1	S11-2	S11-6	S11-7	S11-9	S13-11	S13-12	S13-14	S13-1	S13-2	S13-6	S13-7	S13-9	S17-11	S17-12	S17-14	S17-1	S17-2	S17-6	S17-7	S17-9	S9-11	S9-12	S9-14	S9-1	S9-2	S9-6	S9-7	S9-9
S13-14	1.3848118272668608	1.5566808995983057	0.30247960154068865	1.5265827995296193	1.061529638122476	1.3343587149366911	0.9307791911294478	1.2331527876964266	0.9616208318651575	1.7076783545616137	0.0	1.8927547384695453	1.0549825761959002	1.2136912244727336	0.7840262758407532	1.0927222834180814	1.0774544574091676	1.708298901862301	0.5008162118745068	1.4930778309029833	0.8779900385792574	1.1607720894504792	0.9962449284964007	1.2692850643658171	1.1890065619435513	1.0248165823122908	0.8222540787594509	1.6211155048401353	1.1016315083727357	1.1668508135962616	0.9474619032565899	1.379920660075245
S13-1	1.255854982737521	1.3934276257269749	1.9061419240658357	0.5233058087480961	1.5180338182276787	1.2550951673051787	1.3977339993396436	1.4772694825374535	1.528162005931726	0.7702349952322927	1.8927547384695453	0.0	1.2443852462013463	1.3984844057208448	1.6847090892201746	1.4489526134425788	1.5493181109600171	0.9650268415878288	2.072239427101137	0.7131475137165836	1.409653008059681	1.572786245289404	1.2211981331184885	1.3952973006113183	1.4556477855674486	1.615182862279164	2.0751742819020333	0.3860692494425296	1.4912734480697003	2.024030267157526	1.7627800038984807	1.3191319992255268
S13-2	0.664079206956792	0.8271940626729911	1.0530413066611042	0.9467851163029881	0.7296937067770474	0.551067943193387	0.5548959090623623	1.060355180739985	0.7465696220726794	0.8045570346308083	1.0549825761959002	1.2443852462013463	0.0	0.7851306975990281	0.7198421133975279	0.9269011329069172	0.7604183691354383	0.796706628749496	1.2736334605402346	0.9951570628373102	0.3754060688706049	0.8720365892732028	0.5918965635933615	1.0202174000676572	0.7233334722980004	0.8054808881134756	1.4229605602706425	0.9600934793715491	0.7785212077388237	1.4330395596556051	1.0816517750724954	1.1244731435470736
S13-6	0.7274721610919515	0.896464958364572	1.1949346096693005	0.9187539033186248	1.2669983805822411	0.5031032827031615	0.9740266392634828	1.5371707716614753	0.7948765918477332	1.034847798473446	1.2136912244727336	1.3984844057208448	0.7851306975990281	0.0	1.0534720864995761	1.4342489488685894	0.6776617928852031	0.6601781242032767	1.3521708515339175	0.9064908975357305	0.6648746380725965	0.5463871074316775	0.9249954119103182	1.4413228563190257	1.0237129492466903	1.2867032830850331	1.7094840389865211	1.1899992236440573	1.380176810820163	1.5863335932517053	1.4592218246227575	1.559516062100072
S13-7	0.8759750816155502	1.0140729098713286	0.8283041108791336	1.3686018536270235	1.0928855200812402	0.8705076433432439	0.4548548438681174	1.2554840539267933	0.580710330470194	1.2741137520131842	0.7840262758407532	1.6847090892201746	0.7198421133975279	1.0534720864995761	0.0	1.1095762749624962	0.8674429269449293	1.2619597304037746	0.9787900344127909	1.4547674285270369	0.7403225563478926	1.0787624295052525	0.779546549210979	1.2848100293066929	0.603861971472082	0.8841756996079807	1.2138051992961187	1.3765694873930474	1.1342168384367175	1.316242223717459	0.8039010577170418	1.3856426932226198
S13-9	1.4433479064337416	1.3419743048082136	0.9659904334804769	1.4634741563067237	0.5719802140576521	1.227296377790713	0.8358568910924045	0.2166546300897698	1.2831429404387562	1.2965519482783823	1.0927222834180814	1.4489526134425788	0.9269011329069172	1.4342489488685894	1.1095762749624962	0.0	1.4271007049740467	1.4521017641628717	1.0129888585598676	1.502623214890524	0.9599469331996532	1.4903421729046022	0.8287862174065614	0.2933796726135656	1.2228972465428551	0.9178194132480152	0.8799580068058651	1.2154401139616782	0.6287419524669242	0.9199100153621759	0.7306609842745594	0.43437125788130293
S17-11	0.6594890117773426	0.9782399071036206	1.139669509753338	1.103969319367278	1.2679195080083687	0.6593888705913101	0.9042271050400522	1.5323016695019833	0.5177383185878228	1.0744306727716213	1.0774544574091676	1.5493181109600171	0.7604183691354383	0.6776617928852031	0.8674429269449293	1.4271007049740467	0.0	0.9764912629499751	1.202901444415105	1.0156260805694375	0.6617663312862891	0.3502383305395767	1.0252291582027393	1.5015359657563043	0.8061384883748607	1.1898326355189228	1.7266325791505228	1.305505424596926	1.369446950924526	1.684765590690767	1.4710018395443165	1.6624450757675109
S17-12	0.6355073407212155	0.8793233065204923	1.6986871529778274	0.7060018633175595	1.4013283870170967	0.6082881886361351	1.036658151832208	1.5409894424122732	1.081121436917683	0.5572818164533604	1.708298901862301	0.9650268415878288	0.796706628749496	0.6601781242032767	1.2619597304037746	1.4521017641628717	0.9764912629499751	0.0	1.8859571010076612	0.7397037714299051	1.0074166310300947	1.027279582326262	0.9927004164263934	1.4387302009456264	1.0564243877562278	1.3747565316833692	2.0296948083211865	0.9241064953736006	1.4597051651655653	1.9244431599707166	1.6701638920272392	1.5537635434863621
S17-14	1.5637716807517457	1.73723374746621	0.37557246908693454	1.6868409865467164	1.0931296255543839	1.4785862828507461	1.0644218368902938	1.1051324130934712	1.1321755665578224	1.8951590046448918	0.5008162118745068	2.072239427101137	1.2736334605402346	1.3521708515339175	0.9787900344127909	1.0129888585598676	1.202901444415105	1.8859571010076612	0.0	1.6080924870701494	1.0522841011591646	1.2639319075309183	1.074639534681033	1.109833353872455	1.392620710631214	1.2917659667066514	0.671926408765053	1.8088873423395289	1.182404487460978	0.8559894096829633	0.9700508601990997	1.254679538472208
S17-1	0.870136285986639	1.395986241623774	1.5397039039555587	0.24015875582093688	1.4943149350313547	0.8558729347570005	1.205309940766461	1.5439584395511865	1.1579199569230236	0.7944805363335206	1.4930778309029833	0.7131475137165836	0.9951570628373102	0.9064908975357305	1.4547674285270369	1.502623214890524	1.0156260805694375	0.7397037714299051	1.6080924870701494	0.0	0.9462348847027898	0.9401020737124903	0.9426819801351405	1.4074127987582836	1.349483259726355	1.6340025346874398	2.0547361368820445	0.7219375240553733	1.5619620946191624	1.9046486793789759	1.8183398792146315	1.39268327074259
