	S11-1	S11-11	S11-12	S11-14	S11-2	S11-6	S11-7	S11-9	S13-1	S13-11	S13-12	S13-14	S13-2	S13-6	S13-7	S13-9	S17-1	S17-11	S17-12	S17-14	S17-2	S17-6	S17-7	S17-9	S9-1	S9-11	S9-12	S9-14	S9-2	S9-6	S9-7	S9-9
S17-7	1.03153066922818	1.515337542688983	2.356241553145363	1.222882552195302	0.8511465005188726	1.36303347388639	0.9964186015459151	0.8053673281116316	0.9913549855932581	1.602358198033258	1.418102011552045	1.206639635673098	1.478712865013958	1.939699614500848	1.160845694070715	0.8270400453266178	1.209948157306829	2.304417770337248	1.511839764419894	0.5174828254740834	1.315339055569715	0.7925758887963759	0	0.7635225223926938	0.9887428841870267	1.99321548694168	1.937000334929787	0.5278301056040358	0.8466954923961207	0.7698183071508063	1.043410070136685	0.7435777773428006
S17-9	1.317160544198804	1.984694703213507	2.617926872294618	1.601032563990606	1.03690900053969	1.702688619458117	1.379536275809977	0.9747232851538514	1.33101456483932	2.048216672716817	1.848165480896633	1.622009579219674	1.817483858529219	2.281677581270051	1.604035649391487	0.977924290419378	1.642777385304618	2.657846655922823	1.942864116719193	0.7838985254490553	1.395933432784882	1.088104498269342	0.7635225223926938	0	1.322143274938099	2.422969233527128	2.297325999674956	0.6792647367329878	1.056670222969113	1.098370132788409	1.323621514779924	0.3046975414368841
S9-1	0.3416833643972709	1.229376977521341	1.699496430960909	0.951134726953146	0.6887150136473241	0.8254950485153772	0.6582666134985484	0.8477340935708032	0.7337982892741449	1.162162945145548	1.038476498274357	0.983148408990479	0.74529782985174	1.430937290952658	0.8576431052126391	0.8176915196093609	0.8047813883085613	1.690440189452694	1.233876412023776	0.9222266290121154	0.6614697242817096	1.282351828018198	0.9887428841870267	1.322143274938099	0	1.484626138565713	1.122865440081103	1.129374352761176	0.7844326443006699	0.8765863996830869	0.6169580962791519	1.180403251551449
S9-11	1.400722266229227	1.152243797368879	0.8420637397617809	1.541914258982783	1.716767128352139	1.346438013021065	1.34936890962487	1.771662471937008	1.634658787136036	0.5660306995003698	1.226051510688803	1.519980092491897	0.9885429448493508	1.302324764522397	1.331700843245933	1.711478102339556	1.242942309048246	0.814061899175632	1.281641553664336	2.015500264381691	1.450149440209653	2.107966390739831	1.99321548694168	2.422969233527128	1.484626138565713	0	1.029906982339852	2.149215667360379	1.877849645057887	1.787848599027533	1.573277380500286	2.299734885379732
S9-12	1.150623616175019	1.286822632278994	1.002273770829783	1.534227455844855	1.616451402681081	1.05684550559102	1.145295446665428	1.80898176829557	1.632342016996627	1.036700531360501	1.371058013267035	1.572365171916653	0.8334986520190539	1.117800747279259	1.367191750628962	1.716816058122639	1.204856493553215	0.9982329497177594	1.364859767964426	1.824496964153633	1.15990599601619	2.178671863081026	1.937000334929787	2.297325999674956	1.122865440081103	1.029906982339852	0	1.982757984533144	1.702400187289625	1.78554725539152	1.246065848504707	2.116627799024196
S9-14	1.168289548918401	1.788697483084525	2.412823889723863	1.288606023449569	0.9116187227794005	1.581480173266043	1.125755922143676	0.9859172650719533	1.251541842883769	1.76812196312229	1.686802824689805	1.321022057533665	1.643412853759779	2.15326834653814	1.297900583762584	0.9388928362742883	1.539269737386764	2.4330298753275	1.879996454306492	0.4715006435470735	1.389107350955112	0.9998220418879172	0.5278301056040358	0.6792647367329878	1.129374352761176	2.149215667360379	1.982757984533144	0	0.8039067308987456	0.958905395819354	0.9887050926454449	0.5838461581870756
S9-2	0.8113275996575453	1.480162639210448	2.210950467390668	1.154752045169576	0.6125584857520314	1.294023991668832	1.025434540274383	0.7119069190679853	0.8798616169418505	1.556937667410962	1.375694632913539	1.211404332277627	1.292399694044865	1.7806821923584	1.172654997363793	0.616074758319259	1.164988338122551	2.1286465796206	1.566044647662372	0.720011836618511	1.059295633018717	0.9666402426317718	0.8466954923961207	1.056670222969113	0.7844326443006699	1.877849645057887	1.702400187289625	0.8039067308987456	0	0.749263174842167	0.9458728424196378	0.9134596577512726
S9-6	0.8958555900906606	1.119638838113151	2.190102521557335	0.8649082074337604	0.5332999711672948	1.272911315307681	0.9652666078578589	0.4035396810860512	0.5425226298449374	1.470897526869463	0.9866373086305804	0.8315406326565228	1.31711425863433	1.771519169009978	0.836237101206185	0.4871777604596992	1.016119033701779	2.194675872399794	1.195205873781895	0.8119758889512745	1.162468883068593	0.554956433119976	0.7698183071508063	1.098370132788409	0.8765863996830869	1.787848599027533	1.78554725539152	0.958905395819354	0.749263174842167	0	0.9411470667494128	1.003518643779948
S9-7	0.5984960322235028	1.234920975938524	1.828273443185523	0.8960723977378339	0.7711980919795347	0.9964303992799713	0.5124708717817139	0.9833978733519213	0.9490730030205395	1.154282777281036	1.153336002651153	0.9182749569363193	1.029308935269471	1.608162869134912	0.7748369524970412	0.9413095847194297	0.9720308981909944	1.750645583406655	1.320608334398947	0.8994637574371044	0.8416566968314452	1.325202710505196	1.043410070136685	1.323621514779924	0.6169580962791519	1.573277380500286	1.246065848504707	0.9887050926454449	0.9458728424196378	0.9411470667494128	0	1.172661656395902
S9-9	1.165189997753683	1.862243849312137	2.448105052362935	1.506646515904165	0.8949228737456422	1.589037669668092	1.279716055361739	0.8897097391865147	1.21608574296678	1.928238780363269	1.742460634876321	1.557940701622095	1.688695628979587	2.165437929729631	1.547780401600148	0.8625550066318396	1.554595146035328	2.503994630980583	1.901098032445645	0.7710821209660715	1.263272238868325	1.120220839707213	0.7435777773428006	0.3046975414368841	1.180403251551449	2.299734885379732	2.116627799024196	0.5838461581870756	0.9134596577512726	1.003518643779948	1.172661656395902	0
