	S11-1	S11-11	S11-12	S11-14	S11-2	S11-6	S11-7	S11-9	S13-1	S13-11	S13-12	S13-14	S13-2	S13-6	S13-7	S13-9	S17-1	S17-11	S17-12	S17-14	S17-2	S17-6	S17-7	S17-9	S9-1	S9-11	S9-12	S9-14	S9-2	S9-6	S9-7	S9-9
S17-2	0.35065199610431935	0.46905186504829843	0.4887057681929229	0.5213056534089046	0.40496813479490157	0.3047551887608302	0.38094023095043694	0.45562330289972847	0.5005650400904064	0.30979983956797436	0.5258907541425206	0.49463471914155505	0.2110865037738406	0.3461673153867705	0.5247693039630886	0.43559073969451834	0.33848702415792387	0.3833261913321906	0.4955545892887343	0.5045817407330785	0.0	0.6387416621986659	0.4640377042460327	0.42641721822675493	0.41480408636865385	0.39674722347955577	0.46261055401768864	0.5708646113383378	0.5355951856952297	0.544165787066526	0.43970395035263204	0.45498291279726605
S17-6	0.5326417052226728	0.42424061787849887	0.6695767371322779	0.4646259943401591	0.4030918544946967	0.5121600019456003	0.4741455258632841	0.36295093807215006	0.367941868870699	0.5583005093280815	0.34597779535644724	0.4360602797696448	0.5549496387919423	0.7040174026427845	0.3989290038286406	0.40884587541534007	0.5480780976924956	0.7965307474449196	0.42490613798498206	0.5009462701514033	0.6387416621986659	0.0	0.38043952087032334	0.40080813412930144	0.4537735826037732	0.5329857452777192	0.6530179844828775	0.5209903733584598	0.4288163586106174	0.2421247487399598	0.42743763839002213	0.4414585706333713
S17-7	0.2347451075592172	0.44340442094470733	0.5840291334446613	0.44706321153011386	0.3640447082471533	0.30743971919035507	0.17809033849445416	0.3980266336842614	0.3332709033233445	0.43728055996488957	0.44015975042556005	0.4379866400778624	0.3555018168802907	0.5839992034398725	0.41592632654821227	0.40464619474339114	0.26648803263808524	0.656453475032556	0.4062855850056936	0.34065416450466635	0.4640377042460327	0.38043952087032334	0.0	0.27206676353068215	0.22561067609770818	0.4601089536174326	0.5275240544038488	0.3862367017978723	0.4690834650533544	0.39157021265123404	0.288206006112961	0.22781205644992902
S17-9	0.32142755142840823	0.5014833602373376	0.5777099424335908	0.4810345369655259	0.2778667444586791	0.3482952957272473	0.32645335223253635	0.25081683013069284	0.3203092612494818	0.5036172605787617	0.4653051444488231	0.4809242869478859	0.3480054656808745	0.5921786047485768	0.46298125407700064	0.26722412275585966	0.40097211415553824	0.7037914226066276	0.43139845902375346	0.3800580608092897	0.42641721822675493	0.40080813412930144	0.27206676353068215	0.0	0.2495849599335936	0.5120525019284003	0.5363513658162186	0.40008694401391104	0.3772597903615665	0.38418992147038744	0.2706032532965205	0.14198775271804043
S9-1	0.13133089101294257	0.451913112306098	0.5106659717065555	0.4451020612163298	0.2850346056055369	0.2902403164384506	0.17163081746093078	0.28649739583958334	0.2556141708982673	0.4288913486226158	0.41179127588660414	0.4477596316415411	0.27819530451124874	0.5595483795277407	0.390309712449554	0.34151965464314477	0.24795954967352796	0.6451086132173781	0.4029703844752615	0.43502504960400795	0.41480408636865385	0.4537735826037732	0.22561067609770818	0.2495849599335936	0.0	0.43776181004188963	0.4605948736951798	0.44328158092505293	0.38152069104331054	0.36521877843500455	0.2581933913109426	0.18898901023824163
S9-11	0.4130854960936794	0.33529200364672057	0.3584871573579452	0.4727455556392889	0.46622004459520716	0.3480798156927705	0.37460013993602237	0.414600106336017	0.4608051037288166	0.24281143884983022	0.4056515549042488	0.42866662858666055	0.280949074951852	0.48537143765943	0.3936651929864309	0.41932634709221556	0.37757623041219684	0.5090038514406162	0.40696954511512723	0.501495700239312	0.39674722347955577	0.5329857452777192	0.4601089536174326	0.5120525019284003	0.43776181004188963	0.0	0.4158795965407354	0.5826640532262485	0.5451272272203563	0.4969838595174175	0.45557676289228205	0.5455382172861147
S9-12	0.436636099861776	0.4771942863510858	0.3549219267875083	0.5595147495223599	0.4443103110896498	0.4103583656573385	0.4346529195444671	0.5033717205394753	0.5559615789538527	0.45968774355003894	0.5123302819728451	0.5620440099270416	0.40366997458719595	0.5693326210932194	0.4864654978344797	0.48650119784019163	0.4987226897956304	0.5695901811344289	0.4733560257369641	0.6099872275979564	0.46261055401768864	0.6530179844828775	0.5275240544038488	0.5363513658162186	0.4605948736951798	0.4158795965407354	0.0	0.5702453612392578	0.5746498919439827	0.5543149086903854	0.39513141322102613	0.5432897469263596
S9-14	0.4806765069082411	0.5558609489377518	0.666679856668777	0.4024838543974167	0.4289450086312014	0.4839030474244876	0.4412305705968913	0.47458493593358975	0.5505614780898365	0.5282158045145288	0.5599885395981663	0.4487179417948707	0.5209557533529205	0.5814494230319077	0.4107494457199113	0.45824462331913973	0.6011543661846986	0.6784118885459022	0.5668145006903201	0.2642185522749684	0.5708646113383378	0.5209903733584598	0.3862367017978723	0.40008694401391104	0.44328158092505293	0.5826640532262485	0.5702453612392578	0.0	0.44995846199335393	0.4409443705510993	0.34153327464532396	0.4145200863232138
S9-2	0.46296103407376543	0.5140424122467859	0.6174432787909246	0.4996687099469936	0.3281126024980164	0.475940606150497	0.43949295031887203	0.3641176982588317	0.45539697286351566	0.5212824534051925	0.48268640722982514	0.5008577701372432	0.4807544169207067	0.6344441015110562	0.4536893025902884	0.41227666596426654	0.5704112112657937	0.7403354484536717	0.5151440824230532	0.48965571834491495	0.5355951856952297	0.4288163586106174	0.4690834650533544	0.3772597903615665	0.38152069104331054	0.5451272272203563	0.5746498919439827	0.44995846199335393	0.0	0.3760960401753664	0.3910052925608468	0.3919183227069316
S9-6	0.43221413915426227	0.3643457182953149	0.5924569647931144	0.3583096573295452	0.2997156779545085	0.42503104800496766	0.3974576235932198	0.29372966699674674	0.32340004174400666	0.49457969913275185	0.2917889166862267	0.3563977170236347	0.46327495412399267	0.6047645867623339	0.3100417696066831	0.3420451147272184	0.5280075944812151	0.7244238459078154	0.4202591572414652	0.4525876824140292	0.544165787066526	0.2421247487399598	0.39157021265123404	0.38418992147038744	0.36521877843500455	0.4969838595174175	0.5543149086903854	0.4409443705510993	0.3760960401753664	0.0	0.3437160049945608	0.38472811155649783
S9-7	0.3039441586310654	0.4894530883124941	0.45246271239403396	0.4302367088378734	0.23298246727719477	0.3049359387897502	0.25674872107979535	0.368565918970547	0.38400186144029785	0.43995715039314404	0.4400500304080049	0.46834367493498796	0.3360974737755958	0.5881960341113655	0.38259826121572177	0.37306247968999673	0.44738134158101467	0.6644935363189658	0.47511403601824576	0.39956528393044544	0.43970395035263204	0.42743763839002213	0.288206006112961	0.2706032532965205	0.2581933913109426	0.45557676289228205	0.39513141322102613	0.34153327464532396	0.3910052925608468	0.3437160049945608	0.0	0.2575052712008434
S9-9	0.24776565964250555	0.5481731177076988	0.562551900008304	0.5078629012580642	0.3092869494859119	0.3792096506735441	0.24824195971871355	0.29860849777735965	0.2968954675032748	0.5402747564439611	0.49077132852341254	0.520792443326791	0.3818028610884578	0.6149397383903581	0.4909212985474078	0.3285714025714244	0.3688417790146846	0.7214983954397433	0.5120491519278643	0.43469708955153435	0.45498291279726605	0.4414585706333713	0.22781205644992902	0.14198775271804043	0.18898901023824163	0.5455382172861147	0.5432897469263596	0.4145200863232138	0.3919183227069316	0.38472811155649783	0.2575052712008434	0.0
